0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,label
14488.0,1339.6448404094217,0.892698967793873,0.45843749011169826,0.8084821428571428,0.005838146698962797,94.0,16007.0,0.45526960784313725,0.558585159554018,0.41966911764705894,0.6018300653594774,0.14221813725490198,0.17577854671280288,0.1369485294117648,0.19051134179161863,0.9561796235615442,0.9455001062657481,0.9561022357365352,0.940637127280563,0.7544000715953812,0.7495077282975217,0.7555033299609546,0.7478376810354981,0.9027499676617547,0.8810007886077361,0.9103545798809359,0.8717880309832917,0.5691194680231163,0.5617618347777115,0.5707852815820911,0.5592611971765514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35332.0,2884.427811829218,0.6686167260255503,0.6710731244064577,0.9172854249961058,0.12976624551287486,4591.0,30812.0,0.3822610294117648,0.567904652056901,0.41305147058823527,0.4707420222991159,0.24754901960784312,0.3294425221068817,0.2665441176470589,0.2974240676662822,0.8884238491302721,0.8571161582099092,0.8800855187433908,0.86709111737111,0.5420128945414393,0.5326077971823956,0.5401597199025133,0.5353623076178444,0.9266981576983725,0.8912181032909989,0.9207938256062719,0.9098295640635147,0.29377797784918935,0.2836710656194838,0.29177252300516165,0.2866128004179035,0.13149509803921572,0.18985005767012686,0.12823223039215687,0.18206843521722416,0.04473039215686276,0.0635294117647059,0.044224877450980374,0.060023068050749716,0.9849662563814816,0.9790384038048603,0.9851001680122032,0.9803096346091666,0.9255012204751906,0.9232375055094624,0.9257176487699957,0.9239295601902281,0.9171179729803515,0.8799521566288419,0.9186193468597806,0.8848727081675862,0.8565525091010673,0.8523674915793346,0.8569531652442492,0.8536458321933084,0
30037.0,1662.8357492684318,0.5087228644201648,0.6323312702623047,0.8705367493623928,0.004546802411782149,138.0,30218.0,0.466452205882353,0.6449211841599384,0.5151654411764705,0.599430988081507,0.2011948529411765,0.2809073433294886,0.23544730392156868,0.26672818146866595,0.921723385491227,0.8905593520370638,0.9062030707094502,0.895038354454597,0.5735890272382475,0.5609961368806433,0.5678770151984505,0.5621855648680202,0.9353286514931634,0.9106501783968183,0.9285747963781646,0.9169525623223757,0.32900437216811895,0.3147166655950055,0.32248430439070114,0.31605260934597496,0.031678921568627456,0.0417685505574779,0.02791053921568628,0.038016147635524786,0.008639705882352942,0.011164936562860443,0.008272058823529412,0.010211457131872353,0.9975803182407852,0.9969893056531771,0.9975765107085395,0.9972153637111101,0.9966915319251205,0.9963250675249602,0.9967068865687659,0.9963865307837584,0.4212800888481131,0.23993488556074644,0.4901220125151168,0.30821761307296225,0.9933940098112436,0.9926636401786164,0.9934246177336028,0.9927861187272934,0
4835.0,597.7127701597078,0.8999326067977751,0.4601256185763228,0.7742193755004003,0.005604483586869495,63.0,11178.0,0.2644607843137252,0.39198769703960007,0.23555453431372536,0.2872279892349097,0.1193321078431372,0.16435217224144563,0.1123314950980392,0.1315032679738562,0.9534584031729351,0.9384880362051126,0.954923954077014,0.9483129318236181,0.8210729474427952,0.815055309705587,0.8226923658458603,0.8193358455459423,0.8629016804782998,0.7974170813382964,0.8778657581497984,0.8515578809743564,0.6741607850223993,0.6643151578792704,0.6768227288210588,0.6713112277964842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4835.0,597.7127701597078,0.8999326067977751,0.4601256185763228,0.7742193755004003,0.005604483586869495,63.0,11178.0,0.2644607843137252,0.2872279892349097,0.23555453431372536,0.39198769703960007,0.1193321078431372,0.1315032679738562,0.1123314950980392,0.16435217224144563,0.9534584031729351,0.9483129318236181,0.954923954077014,0.9384880362051126,0.8210729474427952,0.8193358455459423,0.8226923658458603,0.815055309705587,0.8629016804782998,0.8515578809743564,0.8778657581497984,0.7974170813382964,0.6741607850223993,0.6713112277964842,0.6768227288210588,0.6643151578792704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7791.0,1517.7220048756972,0.8302670823056216,0.40886906323799527,0.5803351955307262,0.00023454907939486337,2.0,8525.0,0.3509803921568628,0.42269896193771633,0.317218137254902,0.4306036139946178,0.13572303921568635,0.1647981545559401,0.1339154411764706,0.16587466359092673,0.9504276176962163,0.9398303237524898,0.9488029721396933,0.9398397894489083,0.8600789817307946,0.8568637102770772,0.861565246147785,0.8568504639580847,0.8637600384086647,0.83647941058077,0.8768655235407923,0.8334215053576931,0.7397358548150804,0.7342154179897988,0.7422946733696933,0.734192717585185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7791.0,1517.7220048756972,0.8302670823056216,0.40886906323799527,0.5803351955307262,0.00023454907939486337,2.0,8525.0,0.3509803921568628,0.4306036139946178,0.317218137254902,0.42269896193771633,0.13572303921568635,0.16587466359092673,0.1339154411764706,0.1647981545559401,0.9504276176962163,0.9398397894489083,0.9488029721396933,0.9398303237524898,0.8600789817307946,0.8568504639580847,0.861565246147785,0.8568637102770772,0.8637600384086647,0.8334215053576931,0.8768655235407923,0.83647941058077,0.7397358548150804,0.734192717585185,0.7422946733696933,0.7342154179897988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26038.0,3957.2543263816606,0.36069415151419504,0.6077113382812864,0.821258476580981,0.050909506921404876,1335.0,24888.0,0.2891544117647061,0.47966166858900444,0.3872549019607846,0.4497962322183778,0.1967524509803922,0.29610149942329883,0.25655637254901975,0.2840753556324492,0.9103925015646471,0.8696457189939789,0.8843716848669272,0.8739151106828694,0.6186449001204737,0.6065170696153541,0.6128494428044093,0.6078642444223659,0.9145799411132602,0.858579152352467,0.8855997516075027,0.8673845158065068,0.3827215124450708,0.36786295573479627,0.37558443954567505,0.3694989396471738,0.10049019607843145,0.14009996155324872,0.1036458333333334,0.1364090734332949,0.027787990196078444,0.03955401768550556,0.02947303921568628,0.03832372164552095,0.992341828436768,0.9890005084638096,0.9917050190245478,0.9893628018348556,0.9763381030634355,0.9747594121543074,0.9761044498990373,0.9749149144993882,0.8205424064328757,0.7507640215351539,0.8149070002934201,0.7573300626802213,0.9532360914935075,0.9501559115834108,0.9527798971127023,0.9504590905133493,0
26038.0,3957.2543263816606,0.36069415151419504,0.6077113382812864,0.821258476580981,0.050909506921404876,1335.0,24888.0,0.2891544117647061,0.4497962322183778,0.3872549019607846,0.47966166858900444,0.1967524509803922,0.2840753556324492,0.25655637254901975,0.29610149942329883,0.9103925015646471,0.8739151106828694,0.8843716848669272,0.8696457189939789,0.6186449001204737,0.6078642444223659,0.6128494428044093,0.6065170696153541,0.9145799411132602,0.8673845158065068,0.8855997516075027,0.858579152352467,0.3827215124450708,0.3694989396471738,0.37558443954567505,0.36786295573479627,0.10049019607843145,0.1364090734332949,0.1036458333333334,0.14009996155324872,0.027787990196078444,0.03832372164552095,0.02947303921568628,0.03955401768550556,0.992341828436768,0.9893628018348556,0.9917050190245478,0.9890005084638096,0.9763381030634355,0.9749149144993882,0.9761044498990373,0.9747594121543074,0.8205424064328757,0.7573300626802213,0.8149070002934201,0.7507640215351539,0.9532360914935075,0.9504590905133493,0.9527798971127023,0.9501559115834108,0
30056.0,3091.808583526711,0.7085929568120455,0.6354334038054968,0.8599713876967096,0.019762194921115906,600.0,29774.0,0.8441176470588233,0.8924567474048436,0.8044117647058822,0.8741868512110724,0.40281862745098057,0.422452902729719,0.38780637254901956,0.41190311418685105,0.8382846506341317,0.8310489129283346,0.843516033584156,0.8356152253648688,0.5383853158436598,0.5362177592336745,0.5397101766777523,0.5353692908859087,0.8298157857277141,0.8203665868412472,0.8378209665384316,0.8240439457954899,0.2898587483160773,0.287529485317583,0.29128707480953064,0.28662027762368064,0.019883578431372548,0.019992310649750104,0.017585784313725494,0.026420607458669712,0.011060049019607839,0.011349480968858138,0.011060049019607845,0.013687043444828897,0.9952350815264954,0.9950844449296723,0.9950840375743055,0.9942762730602325,0.9892724936319012,0.9890161717159432,0.9891658816901311,0.9885717183808562,0.6730265015828688,0.6590134877899136,0.6990423127293647,0.5493732092485166,0.97866006665668,0.9781529879156601,0.9784491414998143,0.977274042382479,0
